OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070316_254456,Sample-Routine,Water,,2007-03-16,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335923,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070515_257164,Sample-Routine,Water,,2007-05-15,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330639,,,Enterococcus,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:37:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070103_251948,Sample-Routine,Water,,2007-01-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322838,,,Enterococcus,,4,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071203_229796,Sample-Routine,Water,,2007-12-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29813071,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-02-21 09:10:08.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070117_251952,Sample-Routine,Water,,2007-01-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322844,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070802_263358,Sample-Routine,Water,,2007-08-02,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30341952,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:41:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070117_251952,Sample-Routine,Water,,2007-01-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322843,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070717_261036,Sample-Routine,Water,,2007-07-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30338652,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070821_265206,Sample-Routine,Water,,2007-08-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30341959,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:41:07.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070531_257168,Sample-Routine,Water,,2007-05-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330645,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:37:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070507_257162,Sample-Routine,Water,,2007-05-07,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330634,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:37:37.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070507_257162,Sample-Routine,Water,,2007-05-07,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330636,,,Enterococcus,,4,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:37:37.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071203_229796,Sample-Routine,Water,,2007-12-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29813069,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-02-21 09:10:08.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070808_263360,Sample-Routine,Water,,2007-08-08,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30341953,,,Fecal Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:41:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070816_265204,Sample-Routine,Water,,2007-08-16,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30341957,,,Total Coliform,,50,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:41:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070925_231312,Sample-Routine,Water,,2007-09-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29823575,,,Enterococcus,,34,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-02-21 09:12:58.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070214_251960,Sample-Routine,Water,,2007-02-14,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30325631,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:36:25.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071002_231314,Sample-Routine,Water,,2007-10-02,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29839469,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-02-21 09:18:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070301_254452,Sample-Routine,Water,,2007-03-01,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335919,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071010_231316,Sample-Routine,Water,,2007-10-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29811841,,,Total Coliform,,350,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-02-21 09:09:44.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071010_231316,Sample-Routine,Water,,2007-10-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29811840,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-02-21 09:09:44.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070531_257168,Sample-Routine,Water,,2007-05-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330643,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:37:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070130_251956,Sample-Routine,Water,,2007-01-30,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322848,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070412_257154,Sample-Routine,Water,,2007-04-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30328091,,,Total Coliform,,110,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:36:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070306_254454,Sample-Routine,Water,,2007-03-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335920,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070515_257164,Sample-Routine,Water,,2007-05-15,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330638,,,Total Coliform,,180,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:37:38.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070329_257148,Sample-Routine,Water,,2007-03-29,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335931,,,Enterococcus,,348,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070103_251948,Sample-Routine,Water,,2007-01-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322837,,,Total Coliform,,1120,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070125_251954,Sample-Routine,Water,,2007-01-25,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30322846,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:35:45.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070816_265204,Sample-Routine,Water,,2007-08-16,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30341956,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:41:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070502_257160,Sample-Routine,Water,,2007-05-02,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30330633,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:37:37.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070426_257158,Sample-Routine,Water,,2007-04-26,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30328098,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:36:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070710_261034,Sample-Routine,Water,,2007-07-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30338649,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070322_257146,Sample-Routine,Water,,2007-03-22,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335928,,,Enterococcus,,6,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070301_254452,Sample-Routine,Water,,2007-03-01,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30335918,,,Total Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:39:15.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070724_263356,Sample-Routine,Water,,2007-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30338656,,,Total Coliform,,30,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070214_251960,Sample-Routine,Water,,2007-02-14,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30325630,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:36:25.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070628_261030,Sample-Routine,Water,,2007-06-28,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30333521,,,Fecal Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-04-01 15:38:26.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070605_257170,Sample-Routine,Water,,2007-06-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30333516,,,Total Coliform,,40,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:38:26.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070206_251958,Sample-Routine,Water,,2007-02-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30325628,,,Total Coliform,,140,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:36:25.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20071213_232740,Sample-Routine,Water,,2007-12-13,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-29846348,,,Fecal Coliform,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_FE,21CABCH,COLILERT_18_FECAL to detect Fecal Coliforms,,,,,,,,,,,2008-02-21 09:20:40.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070419_257156,Sample-Routine,Water,,2007-04-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30328094,,,Total Coliform,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT_18_TO,21CABCH,COLILERT_18_TOTAL to detect Total Coliforms,,,,,,,,,,,2008-04-01 15:36:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-628_20070724_263356,Sample-Routine,Water,,2007-07-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-628,PIER,,,,,33.4613300000,-117.7055000000,SP_001,21CABCH,Container_collect_sample,Use a container to collect the water sample from the ocean.,Miscellaneous (Other),STORET-30338657,,,Enterococcus,,2,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,21CABCH,Enterolert uses to detect Enterococcus,,,,,,,,,,,2008-04-01 15:40:05.0,STORET
